country,year,CAPB_1,CAPB,bp_adj_new,bp_success_new,bp_success_new_first,rapid_adj_c,unemp_rate,short_term_i,gross_fin_liab,debtgdp_wb,debtgdp,gov_bond_int,gdp_growth,cpi_inflation_rate,gdp_value,payment_min_i,receipts_min_i,totalseats,govoth,numgov,numvote,herfgov,govfrac,efw_total,gov_crises,cabinet_change,number_spending_ministers,potrafke_ideology,election,exo,endo,month,ngov1rlc,ngov2rlc,ngov3rlc,ngov4rlc,ngov5rlc,ngov6rlc,ngov1seat,ngov2seat,ngov3seat,ngov4seat,ngov5seat,ngov6seat,nnum_gov_seats
portugal,2005,-0.7048026,-3.127377,0,0,0,0,7.655041,2.184683,72.83644,62.53295,62.53295,3.437917,0.7569588,2.3,1.54E+11,6.33E+10,5.91E+10,230,0,119,49.84,0.7923875,0.2093719,7.3,0,1,18,4,1,0,1,2,1,,,,,,121,0,0,,,,121
portugal,2006,-3.127377,-1.35304,0,0,0,0,7.698156,3.079225,77.60649,63.68481,63.68481,3.914667,1.439759,3.1,1.60E+11,6.52E+10,6.32E+10,230,0,121,46.4,1,0,7.5,0,0,15,4,0,0,0,,1,,,,,,121,0,0,,,,121
portugal,2007,-1.35304,-0.7598859,0,0,0,0,8.034299,4.277608,75.41636,68.38351,68.38351,4.424141,2.385921,2.5,1.69E+11,6.79E+10,6.77E+10,230,0,121,46.4,1,0,7.4,0,,15,4,0,0,0,,1,,,,,,121,0,0,,,,121
portugal,2008,-0.7598859,-0.9169609,0,0,0,0,7.634792,4.634233,80.68533,71.69423,71.69423,4.519855,-0.0084706,2.6,1.72E+11,7.00E+10,6.88E+10,230,0,121,46.4,1,0,7.3,0,,15,4,0,0,0,,1,,,,,,121,0,0,,,,121
portugal,2009,-0.9169609,-6.240381,1,0,0,0,9.518493,1.228358,93.27179,83.69775,83.69775,4.210149,-2.506405,-0.8,1.69E+11,7.58E+10,6.50E+10,230,0,121,46.4,1,0,7.1,0,,15,4,1,1,0,9,1,,,,,,121,0,0,,,,121
portugal,2010,-6.240381,-6.074031,,,,1,10.84695,0.8109583,103.5818,93.99156,93.99156,5.39626,1.388877,1.4,1.73E+11,7.74E+10,6.68E+10,230,0,97,37.73,1,0,7.1,0,,15,4,0,0,0,,1,,,,,,97,0,0,,,,97
portugal,2011,-6.074031,-0.5118477,,,,1,12.50571,1.3906,111.9396,108.3531,108.3531,10.08833,-1.552367,3.7,1.72E+11,7.48E+10,6.91E+10,230,0,97,37.73,1,0,,,,15,4,1,0,1,6,1,,,,,,97,0,0,,,,97
portugal,2012,-0.5118477,2.840584,,,,1,13.8183,0.5731834,121.9274,123.8,123.8,12.08,-3.199183,2.8,1.68E+11,7.01E+10,6.82E+10,230,0,132,52.51,0.7024794,0.2997918,,,,,2,,,,,3,2,,,,,108,24,0,,,,132
portugal,2013,2.840584,4.339364,,,,1,14.21857,0.2206667,123.6814,,,9.9775,0.4857199,0.3,1.71E+11,6.94E+10,6.90E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
spain,1967,,,,,,,,,,10.95483,,7.700136,4.34031,6.4,1.18E+10,2.05E+09,2.38E+09,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0
spain,1968,,,,,,,,,,11.028,,7.862592,6.596888,5,1.34E+10,2.35E+09,2.64E+09,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0
spain,1969,,,,,,,,,,11.31824,,8.243573,8.907573,2.2,1.53E+10,2.71E+09,3.06E+09,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0
spain,1970,,,,,,,,,,11.53731,,9.53244,4.245631,5.7,1.69E+10,3.12E+09,3.49E+09,,,,,,,6.7,4,0,,,,,,,,,,,,,,,,,,,0
spain,1971,,,,,,,,,,10.5349,,9.75456,4.646594,8.2,1.91E+10,3.68E+09,3.99E+09,,,,,,,6.56,0,0,,,,,,,,,,,,,,,,,,,0
spain,1972,,,,,,,,,,10.72425,,9.099703,8.149117,8.3,2.24E+10,4.31E+09,4.79E+09,,,,,,,6.42,0,0,,,,,,,,,,,,,,,,,,,0
spain,1973,,,,,,,,,,9.919521,,9.234843,7.795262,11.4,2.70E+10,5.20E+09,5.99E+09,,,,,,,6.28,0,1,,,,,,,,,,,,,,,,,,,0
spain,1974,,,,,,,,,,8.405046,,10.99023,5.616675,15.7,3.30E+10,6.51E+09,7.10E+09,,,,,,,6.14,1,1,,,,,,,,,,,,,,,,,,,0
spain,1975,,,,,,,,,,7.250304,,11.56027,0.5418249,17,3.88E+10,8.16E+09,8.89E+09,0,,0,0,,,6,2,1,,,0,0,0,,,,,,,,0,0,0,,,,0
spain,1976,,,,,,,,,,13.00387,,10.74511,3.30418,17.6,4.67E+10,1.06E+10,1.10E+10,0,,0,0,,,6.04,3,1,,,0,0,0,,,,,,,,0,0,0,,,,0
spain,1977,,,,,,,4.15086,15.52241,,15.32796,,10.32963,2.839303,24.5,5.92E+10,1.38E+10,1.47E+10,0,,0,0,,,6.08,0,1,18,2,1,0,1,6,,,,,,,0,0,0,,,,0
spain,1978,,,,,,,5.573434,17.5905,,14.3282,,11.94041,1.463347,19.8,7.25E+10,1.83E+10,1.83E+10,350,0,165,34.71,1,0,6.12,0,0,17,2,0,0,0,,2,,,,,,165,0,0,,,,165
spain,1979,,-3.421403,,,,,6.960868,15.52008,,15.38877,,13.3092,0.0432917,15.7,8.48E+10,2.25E+10,2.23E+10,350,0,165,34.71,1,0,6.16,1,1,22,2,1,1,0,3,2,,,,,,165,0,0,,,,165
spain,1980,-3.421403,-3.541396,,,,0,9.255448,16.52266,27.25125,17.21436,27.25125,15.96083,1.298189,15.6,9.74E+10,2.73E+10,2.71E+10,320,0,137,34.96,1,0,6.2,1,1,22,2,0,0,0,,2,,,,,,137,0,0,,,,137
spain,1981,-3.541396,-4.361518,,,,0,11.44139,16.17766,29.69276,22.19212,29.69276,15.81167,-0.1341108,14.5,1.09E+11,3.26E+10,3.19E+10,320,0,137,34.96,1,0,6.18,1,1,14,2,0,0,0,,2,,,,,,137,0,0,,,,137
spain,1982,-4.361518,-5.911314,,,,0,12.9702,16.2815,33.94704,25.12159,33.94704,15.9875,1.246799,14.4,1.26E+11,3.82E+10,3.69E+10,320,0,137,34.96,1,0,6.16,0,1,17,2,1,0,1,10,2,,,,,,137,0,0,,,,137
spain,1983,-5.911314,-4.773483,0,0,0,0,14.23091,20.04957,39.4816,30.35415,39.4816,16.90917,1.770447,12.2,1.43E+11,4.49E+10,4.45E+10,350,0,202,48.67,1,0,6.14,0,0,15,4,0,0,0,,1,,,,,,202,0,0,,,,202
spain,1984,-4.773483,-4.59796,0,0,0,0,16.58703,14.89783,45.65326,37.04596,45.65326,16.5225,1.78341,11.3,1.61E+11,5.03E+10,4.96E+10,350,0,202,48.67,1,0,6.12,0,0,15,4,0,0,0,,1,,,,,,202,0,0,,,,202
spain,1985,-4.59796,-4.957365,0,0,0,0,17.77309,12.22442,49.47919,42.02618,49.47919,13.3675,2.322093,8.8,1.79E+11,5.74E+10,5.70E+10,350,0,202,48.67,1,0,6.1,0,0,15,4,0,0,0,,1,,,,,,202,0,0,,,,202
spain,1986,-4.957365,-3.630275,1,0,0,1,17.3609,11.65775,50.28709,43.2677,50.28709,11.35417,3.253342,8.8,2.05E+11,6.45E+10,6.64E+10,350,0,202,48.67,1,0,6.2,0,0,15,4,1,1,0,6,1,,,,,,202,0,0,,,,202
spain,1987,-3.630275,-1.744726,1,0,0,1,16.44834,15.82208,48.72927,43.10502,48.72927,12.81333,5.54775,5.2,2.30E+11,7.26E+10,7.76E+10,350,0,184,44.1,1,0,6.3,0,0,15,4,0,0,0,,1,,,,,,184,0,0,,,,184
spain,1988,-1.744726,-2.242036,0,0,0,0,14.5365,11.65033,45.31083,39.59489,45.31083,11.74417,5.093198,4.8,2.56E+11,8.00E+10,8.73E+10,350,0,184,44.1,1,0,6.4,0,0,15,4,0,0,0,,1,,,,,,184,0,0,,,,184
spain,1989,-2.242036,-2.283077,0,0,0,0,12.58706,15.03633,45.80327,41.00148,45.80327,13.60058,4.827886,6.8,2.87E+11,9.14E+10,1.03E+11,350,0,184,44.1,1,0,6.5,1,0,17,4,1,1,0,10,1,,,,,,184,0,0,,,,184
spain,1990,-2.283077,-3.682619,0,0,0,0,12.10627,15.15158,47.6785,42.47681,47.6785,14.6775,3.783447,6.7,3.19E+11,1.04E+11,1.14E+11,348,0,175,39.55,1,0,6.6,0,0,17,4,0,0,0,,1,,,,,,175,0,0,,,,175
spain,1991,-3.682619,-4.023116,0,0,0,0,12.22756,13.22675,49.55339,43.05217,49.55339,12.3605,2.543003,5.9,3.50E+11,1.19E+11,1.28E+11,348,0,175,39.55,1,0,6.72,0,0,16,4,0,0,0,,1,,,,,,175,0,0,,,,175
spain,1992,-4.023116,-2.130837,0,0,0,0,13.54161,13.342,52.07848,45.38583,52.07848,11.69517,0.9306669,5.9,3.77E+11,1.34E+11,1.46E+11,348,0,175,39.55,1,0,6.84,0,0,16,4,0,0,0,,1,,,,,,175,0,0,,,,175
spain,1993,-2.130837,-3.027603,0,0,0,0,17.18612,11.68808,65.54079,56.11632,65.54079,10.21083,-1.031489,4.6,3.90E+11,1.44E+11,1.52E+11,348,0,175,39.55,1,0,6.96,0,1,16,4,1,1,0,6,1,,,,,,175,0,0,,,,175
spain,1994,-3.027603,-2.191702,0,0,0,0,19.10761,8.0085,64.30868,58.6376,64.30868,9.997583,2.382228,4.7,4.15E+11,1.49E+11,1.55E+11,350,0,159,36.68,1,0,7.08,1,0,15,4,0,0,0,,1,,,,,,159,0,0,,,,159
spain,1995,-2.191702,-1.522227,1,1,1,1,18.71448,9.355166,69.28093,63.33479,69.28093,11.271,2.758218,4.7,4.47E+11,1.56E+11,1.61E+11,350,0,159,36.68,1,0,7.2,0,0,14,4,0,0,0,,1,,,,,,159,0,0,,,,159
spain,1996,-1.522227,0.2113312,1,1,0,1,17.54321,7.495,75.98499,67.48486,75.98499,8.73675,2.416944,3.6,4.74E+11,1.64E+11,1.73E+11,350,0,159,36.68,1,0,7.26,0,1,13,2,1,0,1,3,3,,,,,,159,0,0,,,,159
spain,1997,0.2113312,0.9493948,1,1,0,0,16.31417,5.373333,74.99857,66.1587,74.99857,6.400833,3.868829,2,5.04E+11,1.71E+11,1.85E+11,350,1,181,45.47,0.7519001,0.2494782,7.32,0,0,13,2,0,0,0,,3,,,,,,156,0,0,,,,156
spain,1998,0.9493948,1.027121,1,1,0,0,14.64637,4.242,75.33417,64.16455,75.33417,4.834167,4.468139,1.8,5.39E+11,1.81E+11,1.99E+11,350,1,181,45.47,0.7519001,0.2494782,7.38,0,0,13,2,0,0,0,,3,,,,,,156,0,0,,,,156
spain,1999,1.027121,1.643524,1,1,0,0,12.21741,2.9635,69.38976,62.41652,69.38976,4.7275,4.745976,2.3,5.80E+11,1.92E+11,2.18E+11,350,1,181,45.47,0.7519001,0.2494782,7.44,0,0,12,2,0,0,0,,3,,,,,,156,0,0,,,,156
spain,2000,1.643524,1.026639,0,0,0,0,10.78698,4.391767,66.50625,59.37911,66.50625,5.525833,5.049636,3.4,6.30E+11,2.07E+11,2.35E+11,350,1,181,45.47,0.7519001,0.2494782,7.5,0,1,12,2,1,1,0,3,3,,,,,,156,0,0,,,,156
spain,2001,1.026639,0.988799,0,0,0,0,10.14372,4.261783,61.88894,55.59207,61.88894,5.116667,3.669402,3.6,6.80E+11,2.20E+11,2.52E+11,350,0,183,45.23,1,0,7.3,0,0,12,2,0,0,0,,3,,,,,,183,0,0,,,,183
spain,2002,0.988799,1.397663,0,0,0,0,11.0355,3.318592,60.32314,52.57878,60.32314,4.959167,2.710074,3.1,7.29E+11,2.38E+11,2.74E+11,350,0,183,45.23,1,0,7.3,0,0,12,2,0,0,0,,3,,,,,,183,0,0,,,,183
spain,2003,1.397663,1.224762,0,0,0,0,11.03816,2.333467,55.33715,48.78568,55.33715,4.125,3.089489,3,7.83E+11,2.56E+11,2.90E+11,350,0,183,45.23,1,0,7.7,0,0,12,2,0,0,0,,3,,,,,,183,0,0,,,,183
spain,2004,1.224762,1.167632,0,0,0,0,10.54623,2.106333,53.34066,46.25515,53.34066,4.103333,3.25941,3,8.41E+11,2.79E+11,3.17E+11,350,0,183,45.23,1,0,7.7,0,1,12,4,1,1,0,3,1,,,,,,164,0,0,,,,164
spain,2005,1.167632,1.988561,0,0,0,0,9.156961,2.184683,50.74288,43.16485,50.74288,3.386667,3.583438,3.4,9.09E+11,3.03E+11,3.52E+11,350,0,164,43.33,1,0,7.6,0,0,16,4,0,0,0,,1,,,,,,164,0,0,,,,164
spain,2006,1.988561,2.3839,0,0,0,0,8.511102,3.079225,46.19658,39.67896,46.19658,3.78425,4.076288,3.5,9.86E+11,3.28E+11,3.91E+11,350,0,164,43.33,1,0,7.7,0,0,16,4,0,0,0,,1,,,,,,164,0,0,,,,164
spain,2007,2.3839,1.312873,0,0,0,0,8.264571,4.277608,42.34889,36.3009,42.34889,4.306417,3.479267,2.8,1.05E+12,3.56E+11,4.22E+11,350,0,164,43.33,1,0,7.6,0,,16,4,0,0,0,,1,,,,,,164,0,0,,,,164
spain,2008,1.312873,-4.453112,0,0,0,0,11.3383,4.634233,47.69501,40.1718,47.69501,4.363167,0.8885459,4.1,1.09E+12,3.92E+11,3.93E+11,350,0,164,43.33,1,0,7.5,0,,17,4,1,1,0,3,1,,,,,,164,0,0,,,,164
spain,2009,-4.453112,-8.474471,,,,0,18.01196,1.228358,62.86386,53.97704,62.86386,3.974333,-3.740579,-0.3,1.05E+12,4.23E+11,3.63E+11,350,0,169,43.87,1,0,7.4,0,,17,4,0,0,0,,1,,,,,,169,0,0,,,,169
spain,2010,-8.474471,-5.566179,,,,1,20.06321,0.8109583,67.05534,61.65643,67.05534,4.250417,-0.0696236,1.8,1.05E+12,4.27E+11,3.77E+11,350,0,169,43.87,1,0,7.4,0,,17,4,0,0,0,,1,,,,,,169,0,0,,,,169
spain,2011,-5.566179,-2.156244,,,,1,21.50834,1.3906,74.12955,70.38602,74.12955,5.375,0.7327439,3.2,1.07E+12,4.14E+11,3.87E+11,350,0,169,43.87,1,0,,,,17,4,1,0,1,11,1,,,,,,169,0,0,,,,169
spain,2012,-2.156244,0.4046002,,,,1,22.93761,0.5731834,77.23158,85.89614,77.23158,5.86,0.2536827,2.4,1.08E+12,4.06E+11,3.93E+11,350,0,202,48.79,0.8541319,0.1465938,,,,,2,,,,,3,,,,,,186,16,0,,,,202
spain,2013,0.4046002,1.883196,,,,1,22.66882,0.2206667,78.96944,,78.96944,5.695,1.250526,1.4,1.10E+12,4.02E+11,4.00E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
sweden,1967,,,,,,,2.767823,,,16.11654,,6.34825,3.365389,4.3,1.42E+11,5.04E+10,6.05E+10,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,0
sweden,1968,,,,,,,2.903697,,,17.62958,,6.59075,3.638506,1.9,1.51E+11,5.66E+10,6.77E+10,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,0
sweden,1969,,,,,,,2.474972,,,17.64771,,7.261583,5.009075,2.7,1.64E+11,6.23E+10,7.46E+10,,,,,,,,0,1,,4,,,,,,,,,,,,,,,,,0
sweden,1970,,,,,,,1.973052,,28.89274,28.9601,28.89274,7.679083,6.473674,7,1.83E+11,7.08E+10,8.39E+10,,,,,,,5.3,1,0,17,4,,,,,,,,,,,,,,,,,0
sweden,1971,,,,,,,3.32581,,29.26729,29.34851,29.26729,7.521584,0.9446462,7.4,1.98E+11,8.08E+10,9.54E+10,,,,,,,5.3,0,0,17,4,,,,,,,,,,,,,,,,,0
sweden,1972,,,,,,,3.5138,,29.11971,29.19732,29.11971,7.579083,2.288739,6,2.17E+11,9.04E+10,1.04E+11,,,,,,,5.3,0,0,17,4,,,,,,,,,,,,,,,,,0
sweden,1973,,3.836873,,,,,3.214901,,28.42505,28.49204,28.42505,7.672417,3.967981,6.7,2.41E+11,9.96E+10,1.12E+11,,,,,,,5.3,0,1,17,4,,,,,,,,,,,,,,,,,0
sweden,1974,3.836873,1.977653,,,,0,2.586123,,28.79062,28.85811,28.79062,8.072416,3.198196,9.9,2.72E+11,1.21E+11,1.28E+11,,,,,,,5.3,0,0,16,4,,,,,,,,,,,,,,,,,0
sweden,1975,1.977653,3.263581,,,,1,2.122609,,27.98236,28.03495,27.98236,9.074917,2.552863,9.8,3.20E+11,1.45E+11,1.56E+11,350,0,175,48.9,0.8064327,0.1946798,5.3,0,0,16,4,0,0,0,,1,1,,,,,156,19,0,,,,175
sweden,1976,3.263581,4.920639,,,,1,2.078565,,26.10575,26.14398,26.10575,9.60575,1.058105,10.2,3.62E+11,1.74E+11,1.94E+11,350,0,175,48.9,0.8064327,0.1946798,5.38,0,1,16,4,1,1,0,9,1,1,,,,,156,19,0,,,,175
sweden,1977,4.920639,1.763484,,,,0,2.382059,,28.33098,28.3736,28.33098,10.02992,-1.596259,11.4,3.93E+11,2.06E+11,2.19E+11,349,0,180,50.8,0.3685803,0.6349472,5.46,0,0,18,2,0,0,0,,2,3,3,,,,86,55,39,,,,180
sweden,1978,1.763484,-0.2298284,0,0,0,0,2.941398,,32.72398,32.75758,32.72398,10.37992,1.751548,10,4.39E+11,2.35E+11,2.42E+11,349,0,180,50.8,0.3685803,0.6349472,5.54,0,1,18,2,0,0,0,,2,3,3,,,,86,55,39,,,,180
sweden,1979,-0.2298284,-3.198494,0,0,0,0,2.734217,,37.49824,37.55117,37.49824,10.75325,3.840003,7.2,4.92E+11,2.67E+11,2.67E+11,349,0,39,11.1,1,0,5.62,0,1,17,2,1,1,0,9,3,,,,,,39,0,0,,,,39
sweden,1980,-3.198494,-5.552675,0,0,0,0,2.625449,,46.85718,46.92337,46.85718,12.02992,1.699971,13.7,5.59E+11,3.07E+11,3.02E+11,349,0,175,49,0.3549061,0.6488013,5.7,0,0,19,2,0,0,0,,3,2,3,,,,73,64,38,,,,175
sweden,1981,-5.552675,-2.867598,0,0,0,0,3.262239,,55.2943,55.37114,55.2943,13.77408,-0.2022729,12.1,6.10E+11,3.42E+11,3.36E+11,349,0,175,49,0.3549061,0.6488013,5.86,1,0,16,2,0,0,0,,3,2,3,,,,73,64,38,,,,175
sweden,1982,-2.867598,-3.5061,0,0,0,0,4.147781,13.25,65.46877,65.55527,65.46877,13.32908,1.193114,8.6,6.68E+11,3.76E+11,3.68E+11,349,0,102,28.7,0.5324875,0.4721413,6.02,0,1,16,2,1,1,0,9,3,3,,,,,64,38,0,,,,102
sweden,1983,-3.5061,-2.112198,0,0,0,0,4.547096,11.41083,69.49361,69.59218,69.49361,12.58908,1.809752,8.9,7.49E+11,4.18E+11,4.21E+11,339,0,156,45.6,1,0,6.18,0,0,18,4,0,0,0,,1,,,,,,156,0,0,,,,156
sweden,1984,-2.112198,-0.9428055,1,1,1,0,4.082614,11.93083,70.79841,70.87924,70.79841,12.56825,4.271307,8,8.40E+11,4.53E+11,4.68E+11,339,0,156,45.6,1,0,6.34,0,0,18,4,0,0,0,,1,,,,,,156,0,0,,,,156
sweden,1985,-0.9428055,-1.504224,0,0,0,0,3.598566,14.17417,70.32578,70.39896,70.32578,13.27158,2.189676,7.4,9.15E+11,4.96E+11,5.11E+11,339,0,156,45.6,1,0,6.5,0,0,18,4,1,1,0,9,1,,,,,,156,0,0,,,,156
sweden,1986,-1.504224,0.7245032,0,0,0,1,3.329406,9.830833,69.63241,69.67856,69.63241,10.56347,2.861092,4.2,1.00E+12,5.39E+11,5.69E+11,349,0,178,50.07,0.8093044,0.191773,6.62,0,1,18,4,0,0,0,,1,,,,,,159,0,0,,,,159
sweden,1987,0.7245032,3.213092,0,0,0,1,2.677699,9.897509,61.85343,61.86873,61.85343,11.71621,3.457107,4.2,1.09E+12,5.77E+11,6.37E+11,349,0,178,50.07,0.8093044,0.191773,6.74,0,0,18,4,0,0,0,,1,,,,,,159,0,0,,,,159
sweden,1988,3.213092,2.350817,0,0,0,0,2.204789,10.34693,55.51753,55.51314,55.51753,11.37808,2.666404,5.8,1.19E+12,6.27E+11,6.92E+11,349,0,178,50.07,0.8093044,0.191773,6.86,0,1,18,4,1,1,0,9,1,,,,,,159,0,0,,,,159
sweden,1989,2.350817,1.519157,0,0,0,0,1.9202,11.77007,50.43104,50.4168,50.43104,11.21044,2.779148,6.4,1.32E+12,6.99E+11,7.90E+11,349,0,177,49,0.7908647,0.2103236,6.98,0,0,18,4,0,0,0,,1,,,,,,156,0,0,,,,156
sweden,1990,1.519157,1.971975,0,0,0,0,2.113816,14.02677,46.33022,46.32186,46.33022,13.18841,1.010299,10.4,1.45E+12,7.90E+11,8.66E+11,349,0,177,49,0.7908647,0.2103236,7.1,1,0,20,4,0,0,0,,1,,,,,,156,0,0,,,,156
sweden,1991,1.971975,0.3843126,0,0,0,0,3.745715,11.88291,55.04145,55.01968,55.04145,10.7233,-1.121289,9.4,1.56E+12,8.82E+11,9.01E+11,349,0,177,49,0.7908647,0.2103236,7.14,0,1,20,4,1,1,0,9,1,,,,,,156,0,0,,,,156
sweden,1992,0.3843126,-6.739115,0,0,0,0,6.62541,13.43226,73.37607,73.34442,73.37607,10.0194,-1.203495,2.4,1.56E+12,9.38E+11,8.86E+11,349,1,170,46.6,0.3157786,0.6882701,7.18,0,0,19,2,0,0,0,,3,3,2,3,,,80,33,31,26,,,170
sweden,1993,-6.739115,-6.518439,0,0,0,1,10.74332,8.757575,78.195,78.195,78.195,8.568825,-2.057787,4.7,1.57E+12,9.77E+11,8.77E+11,349,1,170,46.6,0.3157786,0.6882701,7.22,0,0,19,2,0,0,0,,3,3,2,3,,,80,33,31,26,,,170
sweden,1994,-6.518439,-4.897818,0,0,0,1,11.15271,7.6707,82.50108,82.50108,82.50108,9.709442,3.875194,2.2,1.68E+12,1.02E+12,9.40E+11,349,1,170,46.6,0.3157786,0.6882701,7.26,0,1,19,2,1,1,0,9,3,3,2,3,,,80,33,31,26,,,170
sweden,1995,-4.897818,-3.724149,0,0,0,1,10.47514,8.829516,81.05594,81.05594,81.05594,10.27108,4.161246,2.5,1.81E+12,1.04E+12,9.87E+11,349,0,161,45.25,1,0,7.3,0,0,20,4,0,0,0,,1,,,,,,161,0,0,,,,161
sweden,1996,-3.724149,0.9027839,1,1,1,1,11.40303,6.018617,84.3604,84.3604,84.3604,8.055017,1.632184,0.5,1.85E+12,1.04E+12,1.05E+12,349,0,161,45.25,1,0,7.36,0,1,20,4,0,0,0,,1,,,,,,161,0,0,,,,161
sweden,1997,0.9027839,2.585137,1,1,0,1,11.66515,4.426667,82.97744,82.97744,82.97744,6.6529,2.915633,0.7,1.93E+12,1.04E+12,1.10E+12,349,0,161,45.25,1,0,7.42,0,0,20,4,0,0,0,,1,,,,,,161,0,0,,,,161
sweden,1998,2.585137,3.961512,1,1,0,1,9.708013,4.362833,81.98777,81.98777,81.98777,5.021266,4.108073,-0.3,2.03E+12,1.09E+12,1.17E+12,349,0,161,45.25,1,0,7.48,0,1,20,4,1,1,0,9,1,,,,,,161,0,0,,,,161
sweden,1999,3.961512,3.068062,0,0,0,0,8.197386,3.330225,73.20486,73.20486,73.20486,4.979233,4.393513,0.5,2.14E+12,1.13E+12,1.22E+12,349,0,190,52.9,0.5336842,0.4687831,7.54,0,0,18,4,0,0,0,,1,,,,,,131,0,0,,,,131
sweden,2000,3.068062,4.903201,0,0,0,0,6.748408,4.064133,64.28903,64.28903,64.28903,5.366633,4.600443,0.9,2.27E+12,1.15E+12,1.30E+12,349,0,190,52.9,0.5336842,0.4687831,7.6,0,0,18,4,0,0,0,,1,,,,,,131,0,0,,,,131
sweden,2001,4.903201,3.154207,0,0,0,0,5.833717,4.123775,62.67421,62.67421,62.67421,5.10595,1.411879,2.4,2.35E+12,1.20E+12,1.29E+12,349,0,190,52.9,0.5336842,0.4687831,7.3,0,0,18,4,0,0,0,,1,,,,,,131,0,0,,,,131
sweden,2002,3.154207,0.5600078,0,0,0,0,5.952073,4.267108,60.23796,60.2324,60.23796,5.3032,2.498851,2.2,2.44E+12,1.26E+12,1.29E+12,349,0,190,52.9,0.5336842,0.4687831,7.6,0,1,18,4,1,1,0,9,1,,,,,,131,0,0,,,,131
sweden,2003,0.5600078,0.0768423,0,0,0,0,6.56573,3.246592,59.33772,,59.33772,4.638025,2.478147,1.9,2.54E+12,1.34E+12,1.36E+12,349,0,191,52.89,0.6009978,0.4011022,7.7,0,0,20,4,0,0,0,,1,,,,,,144,0,0,,,,144
sweden,2004,0.0768423,0.8483993,0,0,0,0,7.373467,2.306367,59.95456,50.33772,59.95456,4.424459,3.706983,0.4,2.66E+12,1.37E+12,1.43E+12,349,0,191,52.89,0.6009978,0.4011022,7.5,0,0,20,4,0,0,0,,1,,,,,,144,0,0,,,,144
sweden,2005,0.8483993,2.154959,0,0,0,0,7.652083,1.889408,60.79534,50.40343,60.79534,3.383467,3.153129,0.5,2.77E+12,1.41E+12,1.52E+12,349,0,191,52.89,0.6009978,0.4011022,7.5,0,0,20,4,0,0,0,,1,,,,,,144,0,0,,,,144
sweden,2006,2.154959,1.437015,0,0,0,0,7.053517,2.563317,53.87263,45.26643,53.87263,3.702558,4.556232,1.4,2.94E+12,1.47E+12,1.59E+12,349,0,191,52.89,0.6009978,0.4011022,7.6,0,1,20,4,1,1,0,9,1,,,,,,144,0,0,,,,144
sweden,2007,1.437015,2.344963,0,0,0,0,6.126884,3.887867,49.33458,40.22594,49.33458,4.167491,3.429943,2.2,3.13E+12,1.50E+12,1.67E+12,349,1,178,48.24,0.366431,0.6371484,7.4,0,,24,2,0,0,0,,3,2,3,,,,97,29,28,,,,154
sweden,2008,2.344963,2.345411,,,,0,6.184236,4.743975,49.56718,38.80059,49.56718,3.887525,-0.7718638,3.4,3.20E+12,1.57E+12,1.69E+12,349,1,178,48.24,0.366431,0.6371484,7.4,0,,24,2,0,0,0,,3,2,3,,,,97,29,28,,,,154
sweden,2009,2.345411,2.5356,,,,0,8.306543,0.9241917,51.95399,42.55967,51.95399,3.249367,-5.130918,-0.5,3.09E+12,1.63E+12,1.64E+12,349,1,178,48.24,0.366431,0.6371484,7.4,0,,24,2,0,0,0,,3,2,3,,,,97,29,28,,,,154
sweden,2010,2.5356,1.966782,,,,0,8.37386,0.9258417,49.09311,39.43895,49.09311,2.891683,5.356361,1.2,3.31E+12,1.67E+12,1.72E+12,349,1,178,48.24,0.366431,0.6371484,7.5,0,,24,2,1,1,0,9,3,2,3,,,,97,29,28,,,,154
sweden,2011,1.966782,1.277629,,,,0,7.499477,2.45075,46.18039,38.64386,46.18039,2.641367,4.092462,3,3.47E+12,1.72E+12,1.77E+12,349,1,173,49.28,0.4315213,0.5717838,,,,21,2,0,0,0,,3,3,2,,,,107,24,23,,,,154
sweden,2012,1.277629,1.590365,,,,0,7.501043,1.997892,45.32771,38.26492,45.32771,2.36,1.297233,0.9,3.58E+12,1.80E+12,1.85E+12,349,1,173,49.28,0.4315213,0.5717838,,,,,2,,,,,3,3,2,,,,107,24,23,,,,154
sweden,2013,1.590365,2.170888,,,,0,7.035621,1.192042,43.13897,,43.13897,3.295,2.348526,0,3.71E+12,1.84E+12,1.93E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
switzerland,1967,,,,,,,,,,,,4.603333,3.000687,4,7.60E+10,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,0
switzerland,1968,,,,,,,,,,,,4.3725,3.697459,2.4,8.12E+10,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,0
switzerland,1969,,,,,,,,,,,,4.9,5.607441,2.5,8.80E+10,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,0
